259,7964
260,8545
261,9171
262,9372
263,10262
264,10890
265,4962
266,6372
267,7362
268,7764
269,8263
270,8661
271,9666
272,10365
273,10663
274,7402
275,8610
276,9779
277,10890
278,5360
279,5862
280,6574
281,7067
282,6456
283,7258
284,7857
285,8657
286,8857
287,9258
288,9857
289,10257
290,6359
291,5858
292,7055
293,6853
294,7847
295,8673
296,8932
297,9779
298,10188
299,10188
300,11277
301,10150
302,5757
303,6047
304,6237
305,7227
306,7334
307,7650
308,7817
309,8139
310,8406
311,8932
312,9236
313,9873
314,10575
315,11277
316,11775
317,6214
318,6708
319,7908
320,9108
321,10308
322,11508
323,5704
324,6101
325,7402
326,8003
327,9108
328,10308
329,4259
330,5157
331,5566
332,6064
333,6458
334,6966
335,7364
336,7861
337,8468
338,8959
339,10674
340,11388
341,3766
342,4077
343,4671
344,5167
345,5470
346,6165
347,6863
348,7563
349,8055
350,8764
351,9448
352,10077
353,10725
354,4266
355,4842
356,5440
357,6037
358,6662
359,7247
360,7847
361,8447
362,9047
363,9606
364,10188
365,10077
366,7160
367,8362
368,9562
369,10769
370,8476
371,8674
372,9169
373,9474
374,9976
375,10575
376,11073
377,8656
378,9151
379,9353
380,9856
381,10352
382,11340
383,5349
384,6055
385,6551
386,7255
387,7757
388,8456
389,8954
390,9351
391,9655
392,10308
393,10890
394,5678
395,5967
396,6564
397,6875
398,7179
399,7774
400,8365
401,8932
402,9633
403,10335
404,6574
405,7176
406,7469
407,8379
408,8676
409,9573
410,10182
411,10785
412,7865
413,8166
414,8367
415,8967
416,9372
417,11055
418,6492
419,6044
420,6439
421,6747
422,7059
423,7461
424,8062
425,8764
426,10162
427,10861
428,6557
429,7453
430,8155
431,8352
432,8953
433,9357
434,9849
435,10554
436,11352
437,6555
438,4658
439,5250
440,5757
441,6353
442,7058
443,7461
444,8104
445,8673
446,9270
447,9873
448,9873
449,6555
450,6955
451,7955
452,8655
453,8849
454,9355
455,9654
456,10555
457,11255
458,11055
459,12055
460,4541
461,5349
462,5949
463,6547
464,7149
465,8349
466,9343
467,9644
468,10844
469,5975
470,6574
471,7185
472,7788
473,8385
474,8877
475,9690
476,10077
477,8500
478,9201
479,9903
480,9606
481,4663
482,5165
483,5369
484,5965
485,6366
486,6565
487,7164
488,7562
489,7957
490,8663
491,8964
492,9364
493,10066
494,10470
495,10975
496,6450
497,6887
498,7206
499,7704
500,7704
501,8104
502,8406
503,8877
504,9525
505,10188
506,10890
507,10188
508,4553
509,4658
510,5053
511,5354
512,6052
513,6454
514,6957
515,7459
516,7758
517,8158
518,10806
519,5526
520,6051
521,6547
522,7052
523,7431
524,8164
525,9364
526,11277
527,10436
528,7546
529,9448
530,10575
531,9304
532,4557
533,4869
534,5353
535,6047
536,6249
537,6771
538,7269
539,7760
540,9606
541,5034
542,5353
543,6062
544,6552
545,7253
546,8447
547,9171
548,4552
549,5037
550,5555
551,6372
552,7106
553,8325
554,9525
555,5952
556,6276
557,6479
558,6860
559,7558
560,7955
561,8461
562,8858
563,8673
564,8877
565,9236
566,11508
567,6957
568,7572
569,8175
570,8772
571,9375
572,10077
573,6255
574,6657
575,6955
576,7454
577,7848
578,8147
579,8554
580,9057
581,9449
582,10308
583,11508
584,5775
585,6477
586,6975
587,7677
588,8175
589,8877
590,9375
591,10077
592,10575
593,11277
594,11775
595,12477
596,5350
597,5656
598,6053
599,6463
600,6957
601,7255
602,7756
603,8161
604,8863
605,9565
606,7343
607,7958
608,8175
609,8772
610,8877
611,10077
612,7654
613,10150
614,5260
615,5964
616,5865
617,6663
618,7166
619,9565
620,10890
621,3357
622,3858
623,4353
624,5553
625,6954
626,9351
627,3640
628,4236
629,4832
630,5432
631,6037
632,7449
633,8823
634,3251
635,3858
636,4457
637,5055
638,5653
639,6261
640,6853
641,7449
642,8036
643,8625
644,9236
645,9779
646,10436
647,12477
648,12477
649,4077
650,4575
651,5277
652,5775
653,6477
654,6975
655,7677
656,8175
657,8877
658,9375
659,10077
660,10575
661,11775
662,3790
663,4181
664,4662
665,5178
666,5661
667,6384
668,7086
669,7572
670,8070
671,8579
672,9304
673,9972
674,5579
675,6755
676,7955
677,9156
678,10358
679,4254
680,5454
681,6647
682,7356
683,8036
684,8721
685,9448
686,10188
687,10890
688,3259
689,3858
690,4457
691,5055
692,5555
693,6755
694,7356
695,7939
696,8534
697,9108
698,9690
699,10308
700,12477
701,3715
702,4616
703,5515
704,6921
705,8325
706,9690
707,10436
708,3354
709,4251
710,4853
711,5748
712,6647
713,7546
714,8447
715,9171
716,9963
717,3133
718,3637
719,4142
720,4543
721,5146
722,5346
723,6047
724,6359
725,6939
726,7227
727,7760
728,8447
729,8932
730,9606
731,10077
732,10725
733,3569
734,4372
735,4674
736,5677
737,7082
738,8486
739,9188
740,10080
741,4790
742,5161
743,5797
744,5880
745,6291
746,7018
747,7172
748,7489
749,7804
750,7987
751,8495
752,8823
753,8988
754,9171
755,9068
756,9043
757,8546
758,9006
759,9574
760,9348
761,9369
762,9865
763,10180
764,5904
765,6899
766,7604
767,7700
768,8104
769,8503
770,9005
771,9499
772,10188
773,5452
774,5959
775,6250
776,6349
777,6455
778,6758
779,7060
780,7446
781,7755
782,8351
783,8956
784,9656
785,5144
786,5734
787,6341
788,6939
789,7538
790,8144
791,8745
792,9445
793,9946
794,10650
795,9561
796,10077
797,4937
798,5342
799,5845
800,6158
801,6255
802,6547
803,6953
804,7146
805,7350
806,7552
807,7946
808,8355
809,9355
810,10552
811,11182
812,7582
813,8782
814,9983
815,7456
816,7456
817,7756
818,7756
819,7756
820,7706
821,7098
822,6956
823,7770
824,8383
825,8697
826,9099
827,9366
828,11508
829,5432
830,6123
831,7074
832,7078
833,7956
834,8275
835,8666
836,8960
837,10132
838,5939
839,6252
840,6746
841,7752
842,7939
843,10725
844,6145
845,6237
846,6560
847,6957
848,7145
849,7449
850,7732
851,8036
852,7623
853,4858
854,5367
855,5848
856,6359
857,6870
858,7356
859,8534
860,3844
861,4566
862,5052
863,6052
864,6765
865,7267
866,8447
867,10077
868,5877
869,5757
870,6755
871,7449
872,7247
873,8139
874,8447
875,6372
876,6677
877,6957
878,7269
879,7847
880,8175
881,8447
882,8772
883,8932
884,9606
885,11277
886,6849
887,7252
888,7349
889,7753
890,7962
891,8266
892,9065
893,9775
894,5163
895,5752
896,5949
897,6558
898,7144
899,7760
900,7974
901,8579
902,9175
903,4267
904,4853
905,5763
906,6359
907,6965
908,7547
909,8161
910,8759
911,9358
912,10167
913,10867
914,4273
915,4874
916,5470
917,6069
918,6662
919,6957
920,7572
921,8175
922,8772
923,9375
924,10188
925,10890
926,11508
927,4482
928,5061
929,5661
930,6261
931,6853
932,7449
933,8070
934,8365
935,8988
936,9525
937,10188
938,10436
939,11073
940,11277
941,6546
942,7269
943,7473
944,8070
945,8673
946,8988
947,9171
948,8996
949,6739
950,7145
951,7473
952,7877
953,8070
954,8721
955,10176
956,10725
957,10153
958,7425
959,7663
960,7955
961,8166
962,8379
963,8877
964,9788
965,5748
966,6359
967,6662
968,6957
969,7546
970,8139
971,8406
972,3951
973,4153
974,4858
975,5153
976,5454
977,5748
978,6957
979,8988
980,11508
981,6356
982,6765
983,6957
984,7152
985,7853
986,8261
987,8561
988,9972
989,11277
990,6558
991,7261
992,7360
993,7656
994,7959
995,8757
996,8850
997,9454
998,8171
999,8525
1000,9375
1001,9525
1002,10188
1003,7546
1004,8070
1005,9375
1006,9779
1007,10890
1008,10308
1009,6663
1010,7114
1011,8105
1012,9405
1013,7067
1014,8267
1015,7944
1016,9146
1017,10165
1018,4247
1019,4847
1020,5146
1021,5748
1022,6359
1023,6662
1024,7247
1025,7847
1026,8447
1027,8772
1028,9375
1029,9972
1030,10188
1031,10890
1032,11508
1033,3149
1034,3653
1035,4153
1036,4853
1037,5360
1038,6058
1039,6560
1040,6957
1041,7546
1042,8175
1043,8772
1044,9375
1045,9606
1046,10077
1047,10725
1048,4153
1049,4453
1050,5055
1051,5653
1052,5955
1053,6853
1054,7145
1055,8036
1056,8325
1057,8932
1058,9236
1059,9779
1060,4142
1061,4847
1062,5346
1063,6047
1064,6518
1065,6939
1066,7247
1067,7760
1068,8447
1069,8772
1070,8932
1071,9606
1072,10308
1073,10890
1074,3867
1075,4765
1076,5360
1077,5965
1078,6560
1079,7165
1080,7760
1081,8365
1082,8988
1083,9606
1084,10188
1085,10890
1086,7114
1087,8105
1088,9405
1089,6560
1090,7760
1091,8988
1092,10188
1093,7154
1094,8355
1095,9155
1096,9555
1097,4153
1098,4755
1099,5360
1100,5965
1101,6560
1102,7165
1103,7760
1104,8365
1105,8988
1106,9525
1107,10188
1108,10725
1109,7454
1110,7912
1111,8503
1112,9703
1113,10903
1114,11591
1115,12408
1116,10378
1117,4952
1118,5859
1119,6257
1120,7057
1121,7759
1122,8359
1123,9060
1124,9862
1125,10166
1126,7084
1127,7677
1128,8175
1129,9375
1130,7067
1131,7454
1132,7912
1133,6283
1134,6575
1135,7083
1136,7281
1137,7879
1138,8379
1139,9080
1140,9779
1141,11178
1142,5500
1143,6016
1144,6603
1145,6708
1146,7206
1147,7877
1148,8036
1149,8406
1150,6588
1151,7086
1152,7971
1153,8673
1154,9690
1155,10890
1156,6179
1157,6975
1158,7379
1159,8175
1160,8772
1161,6033
1162,6541
1163,7043
1164,7948
1165,9017
1166,10217
1167,6273
1168,6975
1169,7677
1170,8375
1171,9067
1172,9779
1173,5167
1174,7590
1175,8103
1176,8480
1177,9883
1178,11287
1179,7334
1180,7939
1181,8579
1182,9779
1183,10890
1184,11277
1185,11121
1186,8885
1187,7567
1188,6455
1189,6655
1190,6567
1191,6567
1192,6555
1193,9575
1194,7255
1195,7867
1196,6555
1197,7167
1198,6975
1199,7427
1200,7755
1201,7355
1202,7155
1203,7255
1204,6555
1205,6667
1206,8267
1207,7155
1208,6567
1209,6967
1210,7867
1211,7755
1212,8687
1213,7267
1214,7967
1215,6967
1216,7067
1217,7755
1218,7155
1219,8955
1220,6555
1221,6567
1222,6555
1223,9575
1224,3747
1225,4152
1226,4748
1227,5635
1228,6143
1229,7341
1230,8988
1231,3893
1232,4190
1233,4682
1234,5198
1235,5604
1236,5902
1237,6908
1238,8104
1239,6372
1240,6560
1241,6853
1242,7048
1243,7247
1244,7650
1245,7760
1246,8248
1247,8447
1248,8673
1249,8932
1250,9304
1251,9690
1252,10890
1253,7962
1254,8165
1255,8457
1256,8886
1257,8963
1258,9172
1259,9457
1260,9669
1261,9860
1262,9353
1263,10153
1264,3458
1265,4063
1266,4660
1267,4958
1268,5761
1269,6259
1270,6559
1271,7055
1272,7756
1273,8556
1274,8656
1275,8956
1276,9956
1277,10155
1278,3361
1279,3953
1280,4561
1281,5256
1282,6156
1283,6560
1284,7048
1285,7449
1286,7760
1287,8248
1288,8365
1289,8772
1290,8932
1291,9375
1292,9779
1293,10436
1294,3359
1295,3956
1296,4653
1297,5454
1298,6359
1299,6647
1300,7048
1301,7356
1302,7847
1303,8248
1304,8365
1305,8673
1306,9171
1307,9606
1308,9972
1309,10436
1310,7398
1311,8106
1312,8267
1313,8447
1314,6525
1315,6832
1316,7046
1317,7524
1318,7566
1319,7962
1320,8170
1321,8586
1322,8673
1323,8967
1324,9061
1325,10261
1326,9955
1327,5648
1328,6141
1329,6431
1330,6812
1331,7046
1332,7170
1333,7374
1334,7671
1335,7860
1336,8174
1337,8385
1338,8580
1339,8900
1340,9060
1341,10265
1342,5946
1343,6442
1344,6852
1345,6928
1346,7140
1347,7551
1348,7663
1349,8047
1350,8368
1351,8657
1352,8867
1353,9045
1354,9213
1355,10412
1356,7052
1357,7848
1358,8045
1359,8239
1360,8585
1361,9066
1362,9164
1363,10364
1364,11330
1365,4554
1366,5073
1367,5738
1368,6457
1369,7061
1370,8234
1371,8633
1372,9151
1373,8948
1374,9455
1375,9841
1376,10549
1377,5860
1378,6864
1379,7065
1380,7360
1381,7860
1382,8265
1383,8660
1384,9064
1385,9470
1386,9668
1387,9964
1388,11262
1389,4057
1390,4761
1391,4963
1392,5360
1393,5861
1394,6260
1395,6761
1396,7263
1397,7563
1398,7762
1399,8363
1400,8763
1401,8964
1402,9565
1403,9971
1404,10673
1405,4057
1406,4761
1407,4963
1408,5360
1409,5861
1410,6260
1411,6761
1412,7263
1413,7563
1414,7762
1415,8363
1416,8763
1417,8964
1418,9565
1419,9971
1420,10673
1421,4656
1422,5260
1423,5363
1424,5760
1425,6363
1426,6761
1427,7361
1428,7763
1429,7862
1430,8362
1431,8665
1432,8866
1433,9160
1434,9567
1435,9871
1436,10476
1437,4656
1438,5260
1439,5363
1440,5760
1441,6363
1442,6761
1443,7361
1444,7763
1445,7862
1446,8362
1447,8665
1448,8866
1449,9160
1450,9567
1451,9871
1452,10476
1453,4944
1454,5544
1455,5859
1456,6567
1457,6766
1458,7355
1459,7555
1460,8465
1461,8755
1462,9115
1463,10115
1464,5812
1465,6001
1466,6309
1467,6694
1468,6999
1469,7490
1470,7899
1471,8016
1472,8504
1473,8704
1474,9102
1475,9301
1476,9799
1477,10791
1478,3594
1479,3648
1480,4348
1481,4999
1482,5599
1483,6099
1484,6799
1485,7099
1486,7899
1487,8199
1488,8804
1489,9299
1490,9709
1491,10809
1492,3594
1493,3648
1494,4348
1495,4999
1496,5599
1497,6099
1498,6799
1499,7099
1500,7899
1501,8199
1502,8804
1503,9299
1504,9709
1505,10809
1506,5345
1507,5740
1508,6248
1509,6637
1510,7054
1511,7345
1512,7539
1513,8138
1514,8458
1515,8858
1516,9348
1517,10955
1518,5345
1519,5740
1520,6248
1521,6637
1522,7054
1523,7345
1524,7539
1525,8138
1526,8458
1527,8858
1528,9348
1529,10955
1530,10890
1531,11775
1532,9108
1533,10308
1534,11508
1535,11508
1536,10769
1537,4541
1538,5349
1539,5949
1540,7149
1541,8349
1542,9344
1543,10975
1544,10975
1545,10975
1546,4553
1547,4658
1548,5053
1549,6052
1550,6454
1551,6957
1552,6957
1553,10806
1554,10806
1555,10806
1556,11277
1557,11277
1558,9606
1559,8877
1560,11508
1561,10163
1562,9304
1563,9304
1564,9304
1565,9304
1566,7166
1567,10890
1568,11775
1569,11775
1570,11775
1571,4616
1572,4616
1573,9264
1574,10077
1575,7456
1576,7756
1577,7756
1578,7756
1579,7756
1580,7756
1581,7706
1582,7706
1583,7706
1584,7706
1585,11508
1586,11508
1587,11508
1588,7939
1589,7939
1590,10725
1591,6145
1592,6237
1593,6560
1594,6957
1595,7145
1596,7449
1597,7732
1598,8036
1599,7623
1600,10077
1601,6201
1602,6201
1603,9606
1604,9606
1605,11277
1606,6663
1607,9955
1608,6870
1609,7581
1610,8391
1611,8783
1612,10898
1613,5299
1614,5698
1615,5997
1616,6397
1617,6495
1618,7202
1619,7604
1620,7901
1621,8098
1622,8804
1623,9704
1624,4997
1625,5401
1626,5699
1627,6202
1628,6602
1629,7106
1630,7302
1631,7596
1632,8001
1633,8508
1634,9708
1635,5032
1636,5336
1637,5930
1638,6228
1639,6632
1640,6930
1641,7130
1642,7418
1643,7615
1644,7919
1645,8420
1646,8823
1647,9304
1648,10725
1649,5708
1650,6309
1651,6808
1652,7409
1653,7705
1654,8614
1655,8918
1656,9203
1657,10436
1658,5318
1659,5906
1660,6713
1661,6910
1662,7615
1663,7521
1664,8003
1665,9448
1666,10725
1667,5411
1668,6507
1669,6720
1670,6806
1671,7304
1672,8014
1673,8203
1674,8505
1675,9008
1676,10436
1677,6913
1678,7424
1679,7736
1680,8158
1681,8838
1682,9356
1683,9651
1684,10251
1685,10274
1686,10874
1687,6490
1688,6685
1689,6802
1690,6985
1691,7202
1692,7193
1693,7299
1694,7793
1695,7987
1696,8526
1697,8604
1698,10303
1699,10308
1700,6685
1701,6997
1702,6998
1703,7504
1704,7600
1705,7684
1706,7890
1707,8311
1708,8534
1709,10308
1710,5793
1711,5896
1712,6207
1713,6316
1714,7011
1715,7317
1716,7600
1717,7802
1718,8102
1719,8102
1720,9779
1721,10806
1722,5802
1723,6006
1724,6285
1725,6477
1726,6803
1727,7290
1728,7677
1729,8003
1730,9779
1731,10725
1732,4625
1733,4816
1734,5019
1735,5115
1736,5217
1737,5417
1738,5628
1739,5935
1740,6134
1741,6225
1742,6450
1743,6662
1744,6939
1745,7145
1746,7425
1747,9047
1748,10575
1749,9972
1750,4399
1751,4500
1752,4711
1753,5008
1754,5121
1755,5318
1756,5628
1757,5730
1758,6016
1759,6436
1760,6723
1761,6939
1762,7145
1763,7425
1764,9047
1765,10890
1766,6571
1767,7006
1768,7439
1769,7739
1770,8021
1771,8214
1772,8913
1773,8913
1774,10813
1775,10813
1776,6202
1777,6504
1778,7011
1779,7623
1780,8104
1781,8625
1782,8932
1783,8932
1784,9690
1785,10890
1786,10890
1787,10890
1788,6402
1789,6696
1790,7005
1791,7405
1792,7800
1793,7913
1794,8111
1795,8507
1796,8602
1797,8602
1798,9607
1799,9603
1800,10801
1801,6402
1802,6696
1803,7005
1804,7405
1805,7800
1806,7913
1807,8111
1808,8507
1809,8602
1810,8602
1811,9607
1812,9603
1813,10801
1814,5054
1815,5260
1816,5464
1817,5658
1818,5860
1819,6257
1820,6547
1821,6944
1822,7165
1823,7544
1824,7753
1825,7965
1826,8365
1827,8673
1828,9469
1829,10170
1830,5054
1831,5260
1832,5464
1833,5658
1834,5860
1835,6257
1836,6547
1837,6944
1838,7165
1839,7544
1840,7753
1841,7965
1842,8365
1843,8673
1844,9469
1845,10170
1846,7971
1847,9171
1848,10371
1849,11775
1850,4456
1851,5058
1852,5657
1853,6255
1854,6853
1855,7461
1856,8053
1857,8649
1858,9047
1859,9448
1860,9825
1861,4658
1862,5250
1863,5757
1864,6353
1865,7058
1866,7461
1867,8104
1868,8673
1869,9270
1870,9873
1871,3848
1872,4446
1873,5039
1874,5646
1875,6239
1876,6821
1877,7404
1878,7973
1879,8536
1880,9173
1881,9608
1882,4951
1883,5454
1884,5757
1885,6261
1886,6560
1887,7269
1888,7760
1889,8447
1890,8932
1891,9690
1892,10188
1893,4858
1894,5454
1895,5353
1896,6261
1897,6560
1898,7247
1899,7760
1900,8447
1901,8932
1902,9606
1903,10188
1904,5153
1905,5848
1906,6058
1907,6249
1908,6853
1909,7449
1910,7760
1911,8447
1912,9171
1913,9606
1914,10188
1915,4160
1916,4869
1917,5367
1918,5661
1919,6058
1920,6560
1921,7067
1922,7449
1923,7760
1924,8070
1925,8447
1926,8772
1927,8932
1928,9236
1929,9606
1930,10188
1931,8406
1932,9606
1933,9606
1934,5901
1935,6107
1936,6504
1937,6904
1938,7301
1939,7704
1940,8104
1941,8512
1942,8797
1943,8797
1944,8104
1945,7908
1946,8602
1947,8988
1948,9108
1949,9486
1950,4451
1951,5055
1952,5655
1953,6255
1954,6853
1955,7449
1956,8053
1957,8649
1958,9253
1959,9873
1960,4153
1961,4329
1962,4954
1963,5640
1964,6353
1965,6939
1966,7650
1967,8267
1968,8960
1969,9690
1970,10132
1971,5753
1972,6454
1973,7054
1974,7354
1975,7851
1976,8754
1977,9155
1978,9853
1979,10354
1980,10854
1981,11554
1982,5453
1983,5951
1984,6553
1985,6954
1986,7552
1987,8158
1988,8956
1989,9556
1990,9755
1991,10355
1992,10955
1993,11654
1994,5357
1995,6556
1996,7158
1997,7755
1998,8357
1999,9559
2000,10725
2001,11775
2002,12975
2003,6000
2004,6000
2005,6000
2006,6000
2007,6000
2008,6000
2009,6000
2010,6000
2011,7165
2012,7449
2013,7939
2014,8447
2015,8823
2016,9171
2017,9690
2018,10890
2019,6723
2020,7125
2021,7546
2022,7334
2023,8036
2024,9606
2025,6870
2026,7572
2027,8379
2028,8780
2029,9972
2030,6555
2031,6555
2032,6555
2033,6555
2034,6555
2035,7155
2036,7155
2037,7155
2038,4500
2039,5199
2040,5499
2041,5799
2042,6199
2043,6399
2044,6899
2045,7399
2046,7899
2047,8199
2048,8399
2049,8899
2050,9499
2051,10499
2052,5239
2053,5853
2054,6454
2055,7057
2056,7535
2057,7764
2058,8663
2059,9368
2060,9868
2061,11269
2062,5239
2063,5853
2064,6454
2065,7057
2066,7535
2067,7764
2068,8663
2069,9368
2070,9868
2071,11269
2072,6665
2073,6864
2074,7085
2075,7568
2076,8176
2077,8878
2078,9379
2079,10267
2080,4551
2081,5051
2082,5357
2083,5755
2084,6463
2085,4590
2086,5380
2087,5778
2088,6083
2089,6579
2090,6980
2091,7266
2092,7763
2093,8166
2094,8464
2095,8962
2096,4893
2097,5097
2098,5396
2099,5795
2100,6097
2101,6600
2102,6999
2103,7792
2104,8194
2105,8994
2106,10308
2107,4343
2108,4832
2109,6249
2110,7650
2111,9873
2112,5741
2113,6539
2114,6941
2115,7739
2116,8136
2117,8446
2118,8853
2119,9155
2120,10308
2121,10890
2122,6046
2123,6949
2124,7246
2125,7745
2126,8449
2127,8450
2128,9172
2129,10374
2130,10890
2131,6054
2132,6553
2133,6456
2134,7251
2135,7656
2136,7954
2137,8562
2138,9351
2139,10041
2140,10725
2141,11277
2142,5853
2143,6355
2144,6957
2145,7055
2146,7563
2147,7557
2148,7856
2149,8358
2150,9062
2151,9768
2152,5848
2153,6050
2154,6761
2155,6560
2156,7059
2157,7362
2158,7763
2159,8466
2160,9171
2161,9873
2162,7379
2163,8087
2164,8772
2165,9486
2166,10188
2167,5053
2168,5448
2169,5746
2170,6250
2171,6649
2172,7457
2173,7955
2174,8353
2175,9568
2176,10553
2177,7654
2178,10150
2179,3357
2180,3858
2181,4353
2182,9351
2183,9351
2184,8962
2185,10553
2186,6000
2187,6555
2188,6555
2189,6641
2190,6562
2191,6562
2192,6562
2193,7029
2194,6000
2195,6000
2196,6000
2197,5940
2198,6015
2199,6039
2200,6000
2201,6007
2202,6000
2203,6570
2204,6555
2205,6555
2206,6000
2207,6000
2208,6000
2209,6555
2210,6555
2211,6555
